,movie_id,movie_cluster,movie_name,release_date,runtime_x,language,country,genres,movie_year,index,id,BookTitle,BookYear,Author,full name,tmdb_id,id_goodreads,imdbid,runtime_y,revenue,budget,rb_ratio,book_id,normalized_rating_x,standardized_rating_x,normalized_rating_y,standardized_rating_y,length,review_count
868,23171807,/m/0crflgr,The Card,1952,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation""}",1952,386,550,The Card,1911,Arnold Bennett,The Card 1952,43369,2381867,tt0045056,85.0,0.0,0.0,,2381867.0,0.71830985915493,0.669658044599998,0.61,-0.053941963394216,224.0,62.0
869,18097760,/m/05h5qqd,Wake Up and Dream,1946,92.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",1946,647,939,The Enchanted Voyage,1936,Robert Nathan,Wake Up and Dream 1946,242749,3722309,tt0039092,92.0,0.0,0.0,,3722309.0,0.605633802816901,-0.121648318076074,0.616666666666667,0.015577386502153,187.0,3.0
870,5465083,/m/0dn1wg,Ivanhoe,1952-07-31,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1952,1059,1491,Ivanhoe,1820,Sir Walter Scott,Ivanhoe 1952,26175,6440,tt0044760,106.0,10878000.0,3842000.0,2.831337844872462,6440.0,0.661971830985915,0.274004863261962,0.583333333333333,-0.332019362979692,544.0,2075.0
871,585824,/m/02snwb,The Getaway,1972-12-13,122.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action""}",1972,828,1178,The Getaway,1959,Jim Thompson,The Getaway 1972,5916,19161905,tt0068638,118.0,36734619.0,3352254.0,10.958184851147914,19161905.0,0.76056338028169,0.966397930603525,0.646666666666667,0.328414461035813,224.0,240.0
872,1784755,/m/05wp5c,The Swarm,1978-07-14,156.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action""}",1978,1857,2760,The Swarm,1974,Arthur Herzog,The Swarm 1978,46878,693359,tt0078350,116.0,7700000.0,21000000.0,0.3666666666666666,693359.0,0.323943661971831,-2.09991422476626,0.363333333333333,-2.62615790955987,260.0,41.0
873,5566319,/m/0dswly,The Virginian,1929-11-09,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/01g6gs"": ""Black-and-white""}",1929,2107,3123,The Virginian: A Horseman of the Plains,1902,Owen Wister,The Virginian 1929,42616,169751,tt0020556,91.0,0.0,0.0,,169751.0,0.676056338028169,0.372918158596471,0.63,0.154616086294891,352.0,706.0
874,1284106,/m/04p_vn,Anne of Green Gables: The Continuing Story,2000-07-23,185.0,{},"{""/m/0d060g"": ""Canada""}","{""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama""}",2000,134,198,Anne of Green Gables,1908,Lucy Maud Montgomery,Anne of Green Gables: The Continuing Story 2000,570811,8127,tt0158466,180.0,0.0,0.0,,8127.0,0.676056338028169,0.372918158596471,0.746666666666667,1.37120470948135,320.0,17698.0
875,22950949,/m/063zw19,Barbie and the Three Musketeers,2009-09-15,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hcr"": ""Animation""}",2009,2031,3018,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",Barbie and the Three Musketeers 2009,23566,7190,tt1484922,81.0,0.0,0.0,,7190.0,0.563380281690141,-0.418388204079602,0.69,0.780290235362212,625.0,5733.0
876,9281317,/m/04wgt3,H.G. Wells' The War of the Worlds,2005-06-14,180.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/06www"": ""Steampunk""}",2005,2134,3161,The War of the Worlds,1898,H. G. Wells,H.G. Wells' The War of the Worlds 2005,169230,8909,tt0425638,180.0,0.0,25000000.0,,8909.0,0.112676056338028,-3.58361365478389,0.603333333333333,-0.123461313290585,192.0,6165.0
877,1545982,/m/0599ch,Beat the Devil,1953-11-24,93.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0vgkd"": ""Black comedy""}",1953,216,296,Beat the Devil,1951,Claud Cockburn,Beat the Devil 1953,22733,4795742,tt0046414,89.0,0.0,1000000.0,,4795742.0,0.633802816901408,0.0761782725929433,0.563333333333333,-0.540577412668799,272.0,3.0
878,8602643,/m/0279l4h,The Phantom of the Opera,1998,100.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy"", ""/m/03gj2"": ""Hungary""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",1998,1510,2223,The Phantom of the Opera,1909,Gaston Leroux,The Phantom of the Opera 1998,10593,480204,tt0119889,99.0,0.0,10000000.0,,480204.0,0.295774647887324,-2.29774081543527,0.656666666666667,0.432693485880367,360.0,5486.0
879,19081988,/m/04jfvtm,The Road Back,1937,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/082gq"": ""War film""}",1937,1023,1444,Im Westen Nichts Neues,1929,Erich Maria Remarque,The Road Back 1937,139793,355697,tt0029491,97.0,0.0,0.0,,355697.0,0.676056338028169,0.372918158596471,0.65,0.363174135983998,296.0,8614.0
880,443972,/m/0295sy,Hook,1991-12-13,142.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3myc"": ""Children's Fantasy""}",1991,1492,2204,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Hook 1991,879,34268,tt0102057,142.0,300855000.0,70000000.0,4.297928571428572,34268.0,0.647887323943662,0.175091567927453,0.696666666666667,0.84980958525858,176.0,9071.0
881,161912,/m/015gxt,True Grit,1969-06-11,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1969,2034,3021,True Grit,1968,Charles Portis,True Grit 1969,17529,257845,tt0065126,128.0,31132592.0,0.0,,257845.0,0.76056338028169,0.966397930603525,0.713333333333333,1.0236079599995,224.0,4519.0
882,25694530,/m/09v440j,The Perfect Stranger,2005,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/015w9s"": ""Television movie"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",2005,2206,3261,with a Perfect Stranger,2006,0,The Perfect Stranger 2005,46003,14334,tt0466923,90.0,0.0,100000.0,,14334.0,0.661971830985915,0.274004863261962,0.66,0.467453160828551,100.0,465.0
883,1598127,/m/05fhhb,Rooster Cogburn,1975-10-17,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",1975,2035,3022,True Grit,1968,Charles Portis,Rooster Cogburn 1975,17538,257845,tt0073636,108.0,8022000.0,0.0,,257845.0,0.676056338028169,0.372918158596471,0.713333333333333,1.0236079599995,224.0,4519.0
884,9562999,/m/02pk3cy,The Man in the Iron Mask,1939-07-13,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvh5"": ""Costume drama""}",1939,2086,3091,The Vicomte of Bragelonne: Ten Years Later,1847,"Alexandre Dumas, père",The Man in the Iron Mask 1939,43836,54499,tt0031619,112.0,0.0,0.0,,54499.0,0.71830985915493,0.669658044599998,0.663333333333333,0.502212835776736,470.0,851.0
885,5844491,/m/0f8ndw,The Lady and the Monster,1944,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0cq22z7"": ""Sci-Fi Horror""}",1944,603,880,Donovan's Brain,1942,Curt Siodmak,The Lady and the Monster 1944,119168,973214,tt0036999,86.0,0.0,0.0,,973214.0,0.492957746478873,-0.912954680752148,0.563333333333333,-0.540577412668799,184.0,35.0
886,12974247,/m/02z1x2d,The Green Years,1946-07-04,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",1946,887,1260,The Green Years,1944,A. J. Cronin,The Green Years 1946,99351,716780,tt0038578,127.0,0.0,0.0,,716780.0,0.704225352112676,0.570744749265489,0.676666666666667,0.641251535569474,240.0,34.0
887,10069983,/m/02q0t5l,Wild West Days,1937,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure"", ""/m/01g6gs"": ""Black-and-white""}",1937,1682,2479,Saint Johnson,1930,W. R. Burnett,Wild West Days 1937,301925,8641059,tt0029778,,0.0,0.0,,8641059.0,0.633802816901408,0.0761782725929433,0.533333333333333,-0.853414487202459,305.0,1.0
888,1974576,/m/06b6pt,Princess Iron Fan,1966-08-09,,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/03h64"": ""Hong Kong""}","{""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",1966,1087,1547,Journey to the West,1590,Wu Cheng'en,Princess Iron Fan 1966,107910,100237,tt0358216,,0.0,0.0,,100237.0,0.676056338028169,0.372918158596471,0.67,0.571732185673104,306.0,420.0
889,2804704,/m/083skw,Gone with the Wind,1939-12-15,234.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/060__y"": ""Film adaptation"", ""/m/04xvh5"": ""Costume drama"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/06l3bl"": ""Epic"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1939,859,1219,Gone with the Wind,1936,Margaret Mitchell,Gone with the Wind 1939,770,526493,tt0031381,233.0,402352579.0,4000000.0,100.58814475,526493.0,0.859154929577465,1.65879099794509,0.763333333333333,1.54500308422227,1024.0,17819.0
890,3030582,/m/08lr6s,The Scarlet Letter,1995-10-13,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1995,1698,2509,The Scarlet Letter,1850,Nathaniel Hawthorne,The Scarlet Letter 1995,10533,12296,tt0114345,135.0,10382407.0,50000000.0,0.20764814,12296.0,0.436619718309859,-1.30860786209018,0.463333333333333,-1.58336766111433,279.0,13139.0
891,13947013,/m/03cp0x_,Frankenstein,2004-10-10,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",2004,795,1134,Frankenstein,1818,Mary Shelley,Frankenstein 2004,3056,35031085,tt0397430,88.0,0.0,0.0,,35031085.0,0.352112676056338,-1.90208763409724,0.593333333333333,-0.227740338135139,288.0,25888.0
892,9358839,/m/0285v3n,Heidi's Song,1982-11-19,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/0hcr"": ""Animation""}",1982,937,1335,Heidi,1880,Johanna Spyri,Heidi's Song 1982,56827,93,tt0084060,,0.0,0.0,,93.0,0.577464788732394,-0.319474908745093,0.66,0.467453160828551,352.0,3186.0
893,17111814,/m/04f76fm,Race to Witch Mountain,2009-03-11,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0cq23f0"": ""Sci-Fi Adventure"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",2009,660,956,Escape to Witch Mountain,1968,Alexander Key,Race to Witch Mountain 2009,13836,458191,tt1075417,98.0,106303988.0,50000000.0,2.12607976,458191.0,0.507042253521127,-0.814041385417638,0.626666666666667,0.119856411346706,180.0,155.0
894,11089663,/m/02q_ph8,Tarzan's Three Challenges,1963-06,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n96"": ""Jungle Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",1963,1914,2831,Tarzan,1995,Joe R. Lansdale,Tarzan's Three Challenges 1963,76091,40425,tt0057560,92.0,0.0,0.0,,40425.0,0.535211267605634,-0.61621479474862,0.63,0.154616086294891,324.0,2251.0
895,1044633,/m/0413tm,Layer Cake,2004-10-01,104.0,"{""/m/02hxc3j"": ""Romanian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/02jx1"": ""England"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2004,1180,1699,Layer Cake,2000,J. J. Connolly,Layer Cake 2004,4836,1131222,tt0375912,105.0,11850214.0,6500000.0,1.8231098461538464,1131222.0,0.732394366197183,0.768571339934507,0.66,0.467453160828551,240.0,92.0
896,17820671,/m/047d12t,Tarzan's Deadly Silence,1970-07,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n96"": ""Jungle Film"", ""/m/03k9fj"": ""Adventure""}",1970,1918,2835,Tarzan,1995,Joe R. Lansdale,Tarzan's Deadly Silence 1970,338036,40425,tt0066438,88.0,0.0,0.0,,40425.0,0.47887323943662,-1.01186797608666,0.63,0.154616086294891,324.0,2251.0
897,13087370,/m/02v6_c,The Client,1994-07-22,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/05bh16v"": ""Courtroom Drama""}",1994,453,652,The Client,1993,John Grisham,The Client 1994,10731,5359,tt0109446,119.0,117615211.0,45000000.0,2.613671355555556,5359.0,0.647887323943662,0.175091567927453,0.663333333333333,0.502212835776736,483.0,2185.0
898,2074089,/m/06kc5h,Dominion: Prequel to the Exorcist,2005-05-20,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0fdjb"": ""Supernatural""}",2005,676,974,The Exorcist,1971,William Peter Blatty,Dominion: Prequel to the Exorcist 2005,12700,897831,tt0449086,117.0,251495.0,30000000.0,0.0083831666666666,897831.0,0.450704225352113,-1.20969456675567,0.72,1.09312730989587,340.0,3880.0
899,709860,/m/034rv2,Battle for the Planet of the Apes,1973-06-15,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/01q03"": ""Cult"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/03jp56q"": ""Archives and records"", ""/m/02kdv5l"": ""Action""}",1973,1534,2265,La Planète des singes,1963,Pierre Boulle,Battle for the Planet of the Apes 1973,1705,414895,tt0069768,93.0,8844595.0,1700000.0,5.202702941176471,414895.0,0.47887323943662,-1.01186797608666,0.643333333333333,0.293654786087629,268.0,1245.0
900,4750168,/m/0clc0j,Blackbeard's Ghost,1968-02-08,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3n62"": ""Heavenly Comedy"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/09q17"": ""Slapstick""}",1968,295,408,Blackbeard's Ghost,1965,Ben Stahl,Blackbeard's Ghost 1968,16249,1267126,tt0062737,106.0,0.0,0.0,,1267126.0,0.661971830985915,0.274004863261962,0.42,-2.03524343544073,192.0,10.0
901,5842075,/m/0f8j13,Fear and Loathing in Las Vegas,1998-05-15,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/01hwc6"": ""Absurdism"", ""/m/04228s"": ""Road movie"", ""/m/0424mc"": ""Experimental film"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0k345"": ""Avant-garde""}",1998,704,1013,Fear and Loathing in Las Vegas,1971,Hunter S. Thompson,Fear and Loathing in Las Vegas 1998,1878,7745,tt0120669,118.0,10680275.0,18500000.0,0.5773121621621622,7745.0,0.788732394366197,1.16422452127254,0.693333333333333,0.815049910310396,204.0,5605.0
902,31159267,/m/0gh63jm,The Hound of the Baskervilles,1932-04-10,72.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",1932,968,1374,The Hound of the Baskervilles,1901,Arthur Conan Doyle,The Hound of the Baskervilles 1932,145862,8921,tt0021977,72.0,0.0,0.0,,8921.0,0.563380281690141,-0.418388204079602,0.7,0.884569260206764,256.0,6535.0
903,286852,/m/01q41m,A Kid in King Arthur's Court,1995-08-11,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03gj2"": ""Hungary"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hj3myc"": ""Children's Fantasy""}",1995,497,718,A Connecticut Yankee in King Arthur's Court,1889,Mark Twain,A Kid in King Arthur's Court 1995,37108,162898,tt0113538,89.0,0.0,0.0,,162898.0,0.380281690140845,-1.70426104342822,0.59,-0.262500013083323,480.0,2557.0
904,89818,/m/0mcrb,The 13th Warrior,1999-06-25,102.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/0295r"": ""Danish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",1999,629,914,Eaters of the Dead,1976,Michael Crichton,The 13th Warrior 1999,1911,1218883,tt0120657,102.0,61698899.0,160000000.0,0.38561811875,1218883.0,0.633802816901408,0.0761782725929433,0.553333333333333,-0.644856437513352,193.0,1425.0
905,1958642,/m/068__1,The Night of the Generals,1967-01-29,137.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1967,1393,2058,The Night of the Generals,1963,Hans Hellmut Kirst,The Night of the Generals 1967,42700,133008,tt0062038,148.0,2400000.0,5200000.0,0.4615384615384615,133008.0,0.732394366197183,0.768571339934507,0.616666666666667,0.015577386502153,288.0,30.0
906,2175294,/m/06shf2,A Tiger Walks,1964-03-12,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/07s9rl0"": ""Drama""}",1964,1959,2900,A Tiger Walks,1960,0,A Tiger Walks 1964,64872,17293795,tt0058657,91.0,0.0,0.0,,17293795.0,0.647887323943662,0.175091567927453,0.25,-3.80798685779814,250.0,2.0
907,35284698,/m/0ghw8ds,Emil and the Detectives,1964-12-18,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}",{},1964,642,933,Emil and the Detectives,1929,Erich Kästner,Emil and the Detectives 1964,4542,67270,tt0058056,99.0,0.0,0.0,,67270.0,0.619718309859155,-0.0227350227415655,0.656666666666667,0.432693485880367,224.0,349.0
908,2638634,/m/07tjtl,Frankenstein Unbound,1990-11-02,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/07s2s"": ""Time travel"", ""/m/0h9qh"": ""Monster""}",1990,792,1129,Frankenstein,1818,Mary Shelley,Frankenstein Unbound 1990,3072,35031085,tt0099612,82.0,334748.0,11500000.0,0.0291085217391304,35031085.0,0.47887323943662,-1.01186797608666,0.593333333333333,-0.227740338135139,288.0,25888.0
909,2484540,/m/07h4yp,Fletch,1985-05-31,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/01q03"": ""Cult"", ""/m/0hj3mzb"": ""Comedy Thriller""}",1985,736,1058,Fletch,1974,Gregory Mcdonald,Fletch 1985,9749,3236244,tt0089155,98.0,59612888.0,8000000.0,7.451611,3236244.0,0.676056338028169,0.372918158596471,0.64,0.258895111139444,197.0,319.0
910,30036422,/m/091m6h2,Forlorn River,1937-07-02,56.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}",1937,754,1082,Forlorn River,1927,Zane Grey,Forlorn River 1937,242053,121227,tt0028890,,0.0,0.0,,121227.0,0.450704225352113,-1.20969456675567,0.636666666666667,0.22413543619126,340.0,12.0
911,17467039,/m/04f19f7,The Organization,1971-10-20,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure""}",1971,1045,1474,In the Heat of the Night,1965,John Bell,The Organization 1971,92272,232094,tt0067535,106.0,0.0,0.0,,232094.0,0.549295774647887,-0.517301499414111,0.593333333333333,-0.227740338135139,185.0,157.0
912,14576560,/m/03d8fb0,Dodsworth,1936,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1936,592,852,Dodsworth,1929,Sinclair Lewis,Dodsworth 1936,31507,415419,tt0027532,101.0,0.0,0.0,,415419.0,0.845070422535211,1.55987770261058,0.653333333333333,0.397933810932182,384.0,88.0
913,675935,/m/03209l,Matilda,1996-07-28,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",1996,1281,1859,Matilda,1988,Roald Dahl,Matilda 1996,10830,39988,tt0117008,98.0,33459416.0,36000000.0,0.9294282222222222,39988.0,0.676056338028169,0.372918158596471,0.766666666666667,1.57976275917045,240.0,13515.0
